Unnamed,Date,Stock_symbol,sentiment_score,sentiment_label
14195.0,2023-08-22 00:00:00 UTC,AAPL,0.0,neutral
14196.0,2023-08-22 00:00:00 UTC,AAPL,0.0,neutral
14197.0,2023-08-22 00:00:00 UTC,AAPL,0.0772,positive
14198.0,2023-08-22 00:00:00 UTC,AAPL,0.0,neutral
14199.0,2023-08-22 00:00:00 UTC,AAPL,-0.5994,negative
14200.0,2023-08-22 00:00:00 UTC,AAPL,0.0,neutral
14201.0,2023-08-21 00:00:00 UTC,AAPL,0.8689,positive
14202.0,2023-08-21 00:00:00 UTC,AAPL,0.25,positive
14203.0,2023-08-21 00:00:00 UTC,AAPL,-0.3182,negative
14204.0,2023-08-21 00:00:00 UTC,AAPL,0.4404,positive
14205.0,2023-08-21 00:00:00 UTC,AAPL,0.1531,positive
14206.0,2023-08-21 00:00:00 UTC,AAPL,0.2263,positive
14207.0,2023-08-21 00:00:00 UTC,AAPL,-0.2263,negative
14208.0,2023-08-21 00:00:00 UTC,AAPL,0.0,neutral
14209.0,2023-08-21 00:00:00 UTC,AAPL,0.0,neutral
14210.0,2023-08-21 00:00:00 UTC,AAPL,0.4767,positive
14211.0,2023-08-21 00:00:00 UTC,AAPL,0.2263,positive
14212.0,2023-08-21 00:00:00 UTC,AAPL,0.0,neutral
14213.0,2023-08-21 00:00:00 UTC,AAPL,0.2023,positive
14214.0,2023-08-21 00:00:00 UTC,AAPL,0.6369,positive
14215.0,2023-08-21 00:00:00 UTC,AAPL,0.0,neutral
14216.0,2023-08-20 00:00:00 UTC,AAPL,0.0,neutral
14217.0,2023-08-20 00:00:00 UTC,AAPL,0.0,neutral
14218.0,2023-08-20 00:00:00 UTC,AAPL,0.0,neutral
14219.0,2023-08-20 00:00:00 UTC,AAPL,0.0,neutral
14220.0,2023-08-20 00:00:00 UTC,AAPL,0.2023,positive
14221.0,2023-08-19 00:00:00 UTC,AAPL,0.0,neutral
14222.0,2023-08-19 00:00:00 UTC,AAPL,-0.1531,negative
14223.0,2023-08-19 00:00:00 UTC,AAPL,0.0,neutral
14224.0,2023-08-19 00:00:00 UTC,AAPL,0.0,neutral
14225.0,2023-08-19 00:00:00 UTC,AAPL,0.0,neutral
14226.0,2023-08-19 00:00:00 UTC,AAPL,-0.3412,negative
14227.0,2023-08-18 00:00:00 UTC,AAPL,-0.4019,negative
14228.0,2023-08-18 00:00:00 UTC,AAPL,0.0,neutral
14229.0,2023-08-18 00:00:00 UTC,AAPL,-0.25,negative
14230.0,2023-08-18 00:00:00 UTC,AAPL,0.4576,positive
14231.0,2023-08-18 00:00:00 UTC,AAPL,0.296,positive
14232.0,2023-08-18 00:00:00 UTC,AAPL,0.3818,positive
14233.0,2023-08-18 00:00:00 UTC,AAPL,0.296,positive
14234.0,2023-08-18 00:00:00 UTC,AAPL,0.0,neutral
14235.0,2023-08-18 00:00:00 UTC,AAPL,0.2023,positive
14236.0,2023-08-18 00:00:00 UTC,AAPL,0.1779,positive
14237.0,2023-08-18 00:00:00 UTC,AAPL,0.3612,positive
14238.0,2023-08-18 00:00:00 UTC,AAPL,-0.296,negative
14239.0,2023-08-18 00:00:00 UTC,AAPL,0.2023,positive
14240.0,2023-08-18 00:00:00 UTC,AAPL,0.0,neutral
14241.0,2023-08-18 00:00:00 UTC,AAPL,0.0,neutral
14242.0,2023-08-18 00:00:00 UTC,AAPL,0.5106,positive
14243.0,2023-08-18 00:00:00 UTC,AAPL,0.0,neutral
14244.0,2023-08-18 00:00:00 UTC,AAPL,-0.8074,negative
14245.0,2023-08-18 00:00:00 UTC,AAPL,0.0,neutral
14246.0,2023-08-18 00:00:00 UTC,AAPL,-0.1027,negative
14247.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14248.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14249.0,2023-08-17 00:00:00 UTC,AAPL,0.7184,positive
14250.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14251.0,2023-08-17 00:00:00 UTC,AAPL,0.1779,positive
14252.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14253.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14254.0,2023-08-17 00:00:00 UTC,AAPL,0.0772,positive
14255.0,2023-08-17 00:00:00 UTC,AAPL,-0.4215,negative
14256.0,2023-08-17 00:00:00 UTC,AAPL,0.2023,positive
14257.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14258.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14259.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14260.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14261.0,2023-08-17 00:00:00 UTC,AAPL,0.3818,positive
14262.0,2023-08-17 00:00:00 UTC,AAPL,-0.1027,negative
14263.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14264.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14265.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14266.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14267.0,2023-08-17 00:00:00 UTC,AAPL,0.3818,positive
14268.0,2023-08-17 00:00:00 UTC,AAPL,0.0,neutral
14269.0,2023-08-16 00:00:00 UTC,AAPL,0.0,neutral
14270.0,2023-08-16 00:00:00 UTC,AAPL,0.2263,positive
14271.0,2023-08-16 00:00:00 UTC,AAPL,-0.1027,negative
14272.0,2023-08-16 00:00:00 UTC,AAPL,0.0,neutral
14273.0,2023-08-16 00:00:00 UTC,AAPL,0.0,neutral
14274.0,2023-08-16 00:00:00 UTC,AAPL,0.2023,positive
14275.0,2023-08-16 00:00:00 UTC,AAPL,0.4576,positive
14276.0,2023-08-16 00:00:00 UTC,AAPL,0.0258,neutral
14277.0,2023-08-16 00:00:00 UTC,AAPL,0.0,neutral
14278.0,2023-08-16 00:00:00 UTC,AAPL,0.836,positive
14279.0,2023-08-16 00:00:00 UTC,AAPL,0.0,neutral
14280.0,2023-08-16 00:00:00 UTC,AAPL,0.7096,positive
14281.0,2023-08-16 00:00:00 UTC,AAPL,0.3818,positive
14282.0,2023-08-16 00:00:00 UTC,AAPL,0.0,neutral
14283.0,2023-08-15 00:00:00 UTC,AAPL,0.1779,positive
14284.0,2023-08-15 00:00:00 UTC,AAPL,0.1531,positive
14285.0,2023-08-15 00:00:00 UTC,AAPL,0.2023,positive
14286.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14287.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14288.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14289.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14290.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14291.0,2023-08-15 00:00:00 UTC,AAPL,0.3818,positive
14292.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14293.0,2023-08-15 00:00:00 UTC,AAPL,0.6705,positive
14294.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14295.0,2023-08-15 00:00:00 UTC,AAPL,0.6249,positive
14296.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14297.0,2023-08-15 00:00:00 UTC,AAPL,-0.2732,negative
14298.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14299.0,2023-08-15 00:00:00 UTC,AAPL,0.8591,positive
14300.0,2023-08-15 00:00:00 UTC,AAPL,0.2023,positive
14301.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14302.0,2023-08-15 00:00:00 UTC,AAPL,0.0,neutral
14303.0,2023-08-15 00:00:00 UTC,AAPL,0.3818,positive
14304.0,2023-08-15 00:00:00 UTC,AAPL,0.4576,positive
14305.0,2023-08-14 00:00:00 UTC,AAPL,0.4576,positive
14306.0,2023-08-14 00:00:00 UTC,AAPL,0.0,neutral
14307.0,2023-08-14 00:00:00 UTC,AAPL,0.0,neutral
14308.0,2023-08-14 00:00:00 UTC,AAPL,0.1779,positive
14309.0,2023-08-14 00:00:00 UTC,AAPL,0.0,neutral
14310.0,2023-08-14 00:00:00 UTC,AAPL,0.0,neutral
14311.0,2023-08-14 00:00:00 UTC,AAPL,0.0,neutral
14312.0,2023-08-14 00:00:00 UTC,AAPL,0.2732,positive
14313.0,2023-08-14 00:00:00 UTC,AAPL,0.3612,positive
14314.0,2023-08-14 00:00:00 UTC,AAPL,0.7003,positive
14315.0,2023-08-14 00:00:00 UTC,AAPL,-0.128,negative
14316.0,2023-08-14 00:00:00 UTC,AAPL,-0.128,negative
14317.0,2023-08-14 00:00:00 UTC,AAPL,0.0,neutral
14318.0,2023-08-14 00:00:00 UTC,AAPL,0.3818,positive
14319.0,2023-08-14 00:00:00 UTC,AAPL,0.0,neutral
14320.0,2023-08-13 00:00:00 UTC,AAPL,0.4019,positive
14321.0,2023-08-13 00:00:00 UTC,AAPL,0.5994,positive
14322.0,2023-08-13 00:00:00 UTC,AAPL,0.0,neutral
14323.0,2023-08-13 00:00:00 UTC,AAPL,0.25,positive
14324.0,2023-08-13 00:00:00 UTC,AAPL,0.25,positive
14325.0,2023-08-13 00:00:00 UTC,AAPL,0.3612,positive
14326.0,2023-08-12 00:00:00 UTC,AAPL,-0.4215,negative
14327.0,2023-08-12 00:00:00 UTC,AAPL,0.0,neutral
14328.0,2023-08-12 00:00:00 UTC,AAPL,0.0,neutral
14329.0,2023-08-11 00:00:00 UTC,AAPL,0.3818,positive
14330.0,2023-08-11 00:00:00 UTC,AAPL,0.1779,positive
14331.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14332.0,2023-08-11 00:00:00 UTC,AAPL,0.4019,positive
14333.0,2023-08-11 00:00:00 UTC,AAPL,0.1926,positive
14334.0,2023-08-11 00:00:00 UTC,AAPL,0.34,positive
14335.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14336.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14337.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14338.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14339.0,2023-08-11 00:00:00 UTC,AAPL,-0.296,negative
14340.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14341.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14342.0,2023-08-11 00:00:00 UTC,AAPL,-0.3818,negative
14343.0,2023-08-11 00:00:00 UTC,AAPL,0.4588,positive
14344.0,2023-08-11 00:00:00 UTC,AAPL,0.5106,positive
14345.0,2023-08-11 00:00:00 UTC,AAPL,0.4404,positive
14346.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14347.0,2023-08-11 00:00:00 UTC,AAPL,0.0,neutral
14348.0,2023-08-11 00:00:00 UTC,AAPL,0.6369,positive
14349.0,2023-08-10 00:00:00 UTC,AAPL,0.3612,positive
14350.0,2023-08-10 00:00:00 UTC,AAPL,0.0516,positive
14351.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14352.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14353.0,2023-08-10 00:00:00 UTC,AAPL,-0.1027,negative
14354.0,2023-08-10 00:00:00 UTC,AAPL,0.4215,positive
14355.0,2023-08-10 00:00:00 UTC,AAPL,0.4005,positive
14356.0,2023-08-10 00:00:00 UTC,AAPL,0.34,positive
14357.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14358.0,2023-08-10 00:00:00 UTC,AAPL,0.5859,positive
14359.0,2023-08-10 00:00:00 UTC,AAPL,0.4215,positive
14360.0,2023-08-10 00:00:00 UTC,AAPL,0.4576,positive
14361.0,2023-08-10 00:00:00 UTC,AAPL,0.3818,positive
14362.0,2023-08-10 00:00:00 UTC,AAPL,-0.7003,negative
14363.0,2023-08-10 00:00:00 UTC,AAPL,0.8126,positive
14364.0,2023-08-10 00:00:00 UTC,AAPL,0.4215,positive
14365.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14366.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14367.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14368.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14369.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14370.0,2023-08-10 00:00:00 UTC,AAPL,0.5106,positive
14371.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14372.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14373.0,2023-08-10 00:00:00 UTC,AAPL,0.0,neutral
14374.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14375.0,2023-08-09 00:00:00 UTC,AAPL,0.5574,positive
14376.0,2023-08-09 00:00:00 UTC,AAPL,0.5574,positive
14377.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14378.0,2023-08-09 00:00:00 UTC,AAPL,-0.296,negative
14379.0,2023-08-09 00:00:00 UTC,AAPL,0.4588,positive
14380.0,2023-08-09 00:00:00 UTC,AAPL,0.4576,positive
14381.0,2023-08-09 00:00:00 UTC,AAPL,-0.2023,negative
14382.0,2023-08-09 00:00:00 UTC,AAPL,0.6369,positive
14383.0,2023-08-09 00:00:00 UTC,AAPL,-0.4215,negative
14384.0,2023-08-09 00:00:00 UTC,AAPL,0.6369,positive
14385.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14386.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14387.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14388.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14389.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14390.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14391.0,2023-08-09 00:00:00 UTC,AAPL,-0.3818,negative
14392.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14393.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14394.0,2023-08-09 00:00:00 UTC,AAPL,0.5574,positive
14395.0,2023-08-09 00:00:00 UTC,AAPL,0.0,neutral
14396.0,2023-08-09 00:00:00 UTC,AAPL,0.3818,positive
14397.0,2023-08-08 00:00:00 UTC,AAPL,0.0,neutral
14398.0,2023-08-08 00:00:00 UTC,AAPL,0.0,neutral
14399.0,2023-08-08 00:00:00 UTC,AAPL,0.0,neutral
14400.0,2023-08-08 00:00:00 UTC,AAPL,0.5267,positive
14401.0,2023-08-08 00:00:00 UTC,AAPL,0.6369,positive
14402.0,2023-08-08 00:00:00 UTC,AAPL,0.2023,positive
14403.0,2023-08-08 00:00:00 UTC,AAPL,-0.2263,negative
14404.0,2023-08-08 00:00:00 UTC,AAPL,0.2023,positive
14405.0,2023-08-08 00:00:00 UTC,AAPL,0.4404,positive
14406.0,2023-08-08 00:00:00 UTC,AAPL,0.0,neutral
14407.0,2023-08-08 00:00:00 UTC,AAPL,0.0,neutral
14408.0,2023-08-08 00:00:00 UTC,AAPL,0.0,neutral
14409.0,2023-08-08 00:00:00 UTC,AAPL,0.4404,positive
14410.0,2023-08-08 00:00:00 UTC,AAPL,-0.296,negative
14411.0,2023-08-08 00:00:00 UTC,AAPL,0.4939,positive
14412.0,2023-08-08 00:00:00 UTC,AAPL,0.0258,neutral
14413.0,2023-08-08 00:00:00 UTC,AAPL,0.4576,positive
14414.0,2023-08-08 00:00:00 UTC,AAPL,0.6369,positive
14415.0,2023-08-07 00:00:00 UTC,AAPL,0.6369,positive
14416.0,2023-08-07 00:00:00 UTC,AAPL,0.067,positive
14417.0,2023-08-07 00:00:00 UTC,AAPL,0.0,neutral
14418.0,2023-08-07 00:00:00 UTC,AAPL,-0.128,negative
14419.0,2023-08-07 00:00:00 UTC,AAPL,0.6808,positive
14420.0,2023-08-07 00:00:00 UTC,AAPL,0.7906,positive
14421.0,2023-08-07 00:00:00 UTC,AAPL,0.0,neutral
14422.0,2023-08-07 00:00:00 UTC,AAPL,0.6369,positive
14423.0,2023-08-07 00:00:00 UTC,AAPL,0.0,neutral
14424.0,2023-08-07 00:00:00 UTC,AAPL,0.6597,positive
14425.0,2023-08-07 00:00:00 UTC,AAPL,0.4215,positive
14426.0,2023-08-07 00:00:00 UTC,AAPL,-0.2263,negative
14427.0,2023-08-07 00:00:00 UTC,AAPL,0.4215,positive
14428.0,2023-08-07 00:00:00 UTC,AAPL,0.5574,positive
14429.0,2023-08-07 00:00:00 UTC,AAPL,0.0,neutral
14430.0,2023-08-07 00:00:00 UTC,AAPL,0.6369,positive
14431.0,2023-08-07 00:00:00 UTC,AAPL,0.7717,positive
14432.0,2023-08-07 00:00:00 UTC,AAPL,-0.3506,negative
14433.0,2023-08-07 00:00:00 UTC,AAPL,0.0,neutral
14434.0,2023-08-07 00:00:00 UTC,AAPL,-0.296,negative
14435.0,2023-08-07 00:00:00 UTC,AAPL,0.0,neutral
14436.0,2023-08-07 00:00:00 UTC,AAPL,0.1027,positive
14437.0,2023-08-07 00:00:00 UTC,AAPL,0.0,neutral
14438.0,2023-08-07 00:00:00 UTC,AAPL,0.6369,positive
14439.0,2023-08-06 00:00:00 UTC,AAPL,0.0,neutral
14440.0,2023-08-06 00:00:00 UTC,AAPL,0.2023,positive
14441.0,2023-08-06 00:00:00 UTC,AAPL,0.4019,positive
14442.0,2023-08-06 00:00:00 UTC,AAPL,0.0,neutral
14443.0,2023-08-06 00:00:00 UTC,AAPL,0.0,neutral
14444.0,2023-08-06 00:00:00 UTC,AAPL,0.0258,neutral
14445.0,2023-08-06 00:00:00 UTC,AAPL,0.1139,positive
14446.0,2023-08-06 00:00:00 UTC,AAPL,0.0,neutral
14447.0,2023-08-06 00:00:00 UTC,AAPL,-0.1027,negative
14448.0,2023-08-06 00:00:00 UTC,AAPL,0.4767,positive
14449.0,2023-08-06 00:00:00 UTC,AAPL,-0.43,negative
14450.0,2023-08-05 00:00:00 UTC,AAPL,0.4404,positive
14451.0,2023-08-05 00:00:00 UTC,AAPL,-0.6124,negative
14452.0,2023-08-05 00:00:00 UTC,AAPL,0.6808,positive
14453.0,2023-08-05 00:00:00 UTC,AAPL,0.0,neutral
14454.0,2023-08-05 00:00:00 UTC,AAPL,0.0,neutral
14455.0,2023-08-05 00:00:00 UTC,AAPL,-0.1779,negative
14456.0,2023-08-05 00:00:00 UTC,AAPL,0.0,neutral
14457.0,2023-08-05 00:00:00 UTC,AAPL,0.7964,positive
14458.0,2023-08-04 00:00:00 UTC,AAPL,0.1779,positive
14459.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14460.0,2023-08-04 00:00:00 UTC,AAPL,-0.296,negative
14461.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14462.0,2023-08-04 00:00:00 UTC,AAPL,0.4576,positive
14463.0,2023-08-04 00:00:00 UTC,AAPL,0.7184,positive
14464.0,2023-08-04 00:00:00 UTC,AAPL,-0.296,negative
14465.0,2023-08-04 00:00:00 UTC,AAPL,-0.6249,negative
14466.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14467.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14468.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14469.0,2023-08-04 00:00:00 UTC,AAPL,0.5859,positive
14470.0,2023-08-04 00:00:00 UTC,AAPL,-0.296,negative
14471.0,2023-08-04 00:00:00 UTC,AAPL,0.7506,positive
14472.0,2023-08-04 00:00:00 UTC,AAPL,0.5267,positive
14473.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14474.0,2023-08-04 00:00:00 UTC,AAPL,-0.1531,negative
14475.0,2023-08-04 00:00:00 UTC,AAPL,-0.4404,negative
14476.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14477.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14478.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14479.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14480.0,2023-08-04 00:00:00 UTC,AAPL,0.5267,positive
14481.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14482.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14483.0,2023-08-04 00:00:00 UTC,AAPL,-0.3612,negative
14484.0,2023-08-04 00:00:00 UTC,AAPL,0.7506,positive
14485.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14486.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14487.0,2023-08-04 00:00:00 UTC,AAPL,0.1779,positive
14488.0,2023-08-04 00:00:00 UTC,AAPL,0.5267,positive
14489.0,2023-08-04 00:00:00 UTC,AAPL,-0.6249,negative
14490.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14491.0,2023-08-04 00:00:00 UTC,AAPL,0.4215,positive
14492.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14493.0,2023-08-04 00:00:00 UTC,AAPL,0.1779,positive
14494.0,2023-08-04 00:00:00 UTC,AAPL,-0.3182,negative
14495.0,2023-08-04 00:00:00 UTC,AAPL,0.4576,positive
14496.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14497.0,2023-08-04 00:00:00 UTC,AAPL,0.5994,positive
14498.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14499.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14500.0,2023-08-04 00:00:00 UTC,AAPL,0.5267,positive
14501.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14502.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14503.0,2023-08-04 00:00:00 UTC,AAPL,0.296,positive
14504.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14505.0,2023-08-04 00:00:00 UTC,AAPL,0.6249,positive
14506.0,2023-08-04 00:00:00 UTC,AAPL,0.4404,positive
14507.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14508.0,2023-08-04 00:00:00 UTC,AAPL,0.296,positive
14509.0,2023-08-04 00:00:00 UTC,AAPL,0.8176,positive
14510.0,2023-08-04 00:00:00 UTC,AAPL,0.4019,positive
14511.0,2023-08-04 00:00:00 UTC,AAPL,0.0,neutral
14512.0,2023-08-03 00:00:00 UTC,AAPL,0.296,positive
14513.0,2023-08-03 00:00:00 UTC,AAPL,0.3612,positive
14514.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14515.0,2023-08-03 00:00:00 UTC,AAPL,0.1779,positive
14516.0,2023-08-03 00:00:00 UTC,AAPL,0.2023,positive
14517.0,2023-08-03 00:00:00 UTC,AAPL,0.765,positive
14518.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14519.0,2023-08-03 00:00:00 UTC,AAPL,0.765,positive
14520.0,2023-08-03 00:00:00 UTC,AAPL,0.4576,positive
14521.0,2023-08-03 00:00:00 UTC,AAPL,0.34,positive
14522.0,2023-08-03 00:00:00 UTC,AAPL,0.2023,positive
14523.0,2023-08-03 00:00:00 UTC,AAPL,0.3182,positive
14524.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14525.0,2023-08-03 00:00:00 UTC,AAPL,-0.4019,negative
14526.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14527.0,2023-08-03 00:00:00 UTC,AAPL,0.2263,positive
14528.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14529.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14530.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14531.0,2023-08-03 00:00:00 UTC,AAPL,0.1779,positive
14532.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14533.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14534.0,2023-08-03 00:00:00 UTC,AAPL,0.5106,positive
14535.0,2023-08-03 00:00:00 UTC,AAPL,0.5859,positive
14536.0,2023-08-03 00:00:00 UTC,AAPL,-0.1027,negative
14537.0,2023-08-03 00:00:00 UTC,AAPL,0.34,positive
14538.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14539.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14540.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14541.0,2023-08-03 00:00:00 UTC,AAPL,0.2023,positive
14542.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14543.0,2023-08-03 00:00:00 UTC,AAPL,0.3612,positive
14544.0,2023-08-03 00:00:00 UTC,AAPL,-0.3182,negative
14545.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14546.0,2023-08-03 00:00:00 UTC,AAPL,0.0,neutral
14547.0,2023-08-03 00:00:00 UTC,AAPL,-0.3182,negative
14548.0,2023-08-03 00:00:00 UTC,AAPL,0.4767,positive
14549.0,2023-08-03 00:00:00 UTC,AAPL,0.7184,positive
14550.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14551.0,2023-08-02 00:00:00 UTC,AAPL,-0.2732,negative
14552.0,2023-08-02 00:00:00 UTC,AAPL,-0.3818,negative
14553.0,2023-08-02 00:00:00 UTC,AAPL,0.2732,positive
14554.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14555.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14556.0,2023-08-02 00:00:00 UTC,AAPL,-0.7269,negative
14557.0,2023-08-02 00:00:00 UTC,AAPL,0.0085,neutral
14558.0,2023-08-02 00:00:00 UTC,AAPL,0.34,positive
14559.0,2023-08-02 00:00:00 UTC,AAPL,0.4576,positive
14560.0,2023-08-02 00:00:00 UTC,AAPL,-0.296,negative
14561.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14562.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14563.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14564.0,2023-08-02 00:00:00 UTC,AAPL,0.2023,positive
14565.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14566.0,2023-08-02 00:00:00 UTC,AAPL,0.2732,positive
14567.0,2023-08-02 00:00:00 UTC,AAPL,0.4019,positive
14568.0,2023-08-02 00:00:00 UTC,AAPL,0.1779,positive
14569.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14570.0,2023-08-02 00:00:00 UTC,AAPL,0.1779,positive
14571.0,2023-08-02 00:00:00 UTC,AAPL,0.6369,positive
14572.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14573.0,2023-08-02 00:00:00 UTC,AAPL,0.5267,positive
14574.0,2023-08-02 00:00:00 UTC,AAPL,0.0,neutral
14575.0,2023-08-02 00:00:00 UTC,AAPL,-0.1689,negative
14576.0,2023-08-02 00:00:00 UTC,AAPL,-0.2732,negative
14577.0,2023-08-02 00:00:00 UTC,AAPL,-0.1689,negative
14578.0,2023-08-01 00:00:00 UTC,AAPL,0.0,neutral
14579.0,2023-08-01 00:00:00 UTC,AAPL,0.0,neutral
14580.0,2023-08-01 00:00:00 UTC,AAPL,0.5859,positive
14581.0,2023-08-01 00:00:00 UTC,AAPL,0.0,neutral
14582.0,2023-08-01 00:00:00 UTC,AAPL,0.1926,positive
14583.0,2023-08-01 00:00:00 UTC,AAPL,0.0,neutral
14584.0,2023-08-01 00:00:00 UTC,AAPL,-0.2732,negative
14585.0,2023-08-01 00:00:00 UTC,AAPL,0.7906,positive
14586.0,2023-08-01 00:00:00 UTC,AAPL,0.1779,positive
14587.0,2023-08-01 00:00:00 UTC,AAPL,0.0,neutral
14588.0,2023-08-01 00:00:00 UTC,AAPL,0.1779,positive
14589.0,2023-08-01 00:00:00 UTC,AAPL,0.6124,positive
14590.0,2023-08-01 00:00:00 UTC,AAPL,0.0,neutral
14591.0,2023-08-01 00:00:00 UTC,AAPL,0.3818,positive
14592.0,2023-08-01 00:00:00 UTC,AAPL,0.2023,positive
